y_269_010,전주 한옥 도원,3766130,친절하신 사장님과 멍멍이 두마리가 기억에남네요 방안내해주시면서 한옥마을 둘러볼곳 자세히설명해주셔서 길 잘찾고 다녔어요 한옥집도 마당도넓어서 좋았구 아침에 생각지도않았던 간단한조식 넘 좋았어요 새벽에보일러를꺼도 뭔놈의 방바닥이 그리뜨거운지 땀흘리는 애들땜시 새벽에 방문열어제끼며 찬바람들이느라 제대로못잤네요 전 온돌바닥 넘좋았는데 다 좋은데 한가지 단점이라면 천정이높아 소리가울려 방음이 잘안된다는게 애들과같이있는 전 애들이 기분이 좋았는지 흥분해서 목소리가 점점높아져서 단속하느라 쫌 힘들었다는 근데 다시 전주가게되면 또 찾게될것같은 곳이예요,4,2017-07,y,긍정,"친절하신 사장님과 강아지 두 마리가 기억에 남습니다. 방 안내를 해주시면서 한옥마을 둘러볼 곳을 자세히 설명해주셔서 길을 잘 찾아다녔습니다. 한옥집도 마당도 넓어서 좋았고, 아침에 예상치 못했던 간단한 조식도 매우 좋았습니다. 새벽에 보일러를 껐는데도 방바닥이 너무 뜨거워서 땀 흘리는 아이들 때문에 새벽에 방문을 열고 찬 바람을 들이느라 제대로 못 잤습니다. 저는 온돌 바닥이 매우 좋았는데, 다 좋지만 한 가지 단점은 천장이 높아 소리가 울려 방음이 잘 안 된다는 것입니다. 아이들과 함께 있을 때 아이들이 기분이 좋았는지 흥분해서 목소리가 점점 높아져서 단속하기 좀 힘들었습니다. 하지만 다시 전주에 가게 되면 또 찾게 될 것 같은 곳입니다."
y_269_011,전주 한옥 도원,바람따라2,전주 한옥마을 인근에 위치하고 있으며 부근에 셀프 빨래방과 마트 그리고 경찰서도 있어 접근성과 편의성이 좋았습니다,5,2023-07,y,긍정,"전주 한옥마을 인근에 위치하고 있으며, 부근에 셀프 빨래방과 마트, 그리고 경찰서도 있어 접근성과 편의성이 좋았습니다."
y_269_012,전주 한옥 도원,14250019,사장님께서 신경써 주셔서 편하게 쉬고왔어요 아이들 위해서 도자기 체험 문의했는데 좋은곳 알려주셔서 예쁘게 잘 만들고왔어요 한옥인데 냄새도 안나고 청결했어요 수압짱에요 아침식사가 뷔페인줄 알았어요 너무 좋았어요 주변 편의시설이 좀 가야하는거 빼고는 다 좋아요,5,2021-07,y,긍정,사장님께서 신경 써 주셔서 편하게 쉬고 왔습니다. 아이들을 위해 도자기 체험을 문의했는데 좋은 곳을 알려주셔서 예쁘게 잘 만들고 왔습니다. 한옥인데 냄새도 안 나고 청결했습니다. 수압도 좋았습니다. 아침 식사가 뷔페인 줄 알았습니다. 매우 좋았습니다. 주변 편의시설이 좀 떨어져 있는 것 외에는 모두 좋습니다.
y_269_013,전주 한옥 도원,8303141,기족과 함께 전주여행으로 숙박이 제일 걱정이었는데요 분위기도 좋고 주인아저씨의 친절 장군이와 장비의 귀여움 가격도 만족 아울러 손색없는 조식 다소 한옥마을내가 아닌점 빼구 좋아요,4,2019-07,y,긍정,"가족과 함께 전주 여행 숙박이 가장 걱정이었는데, 분위기도 좋고 주인아저씨의 친절함, 장군이와 장비의 귀여움, 가격도 만족스러웠습니다. 아울러 손색없는 조식도 좋았습니다. 한옥마을 내에 있지 않은 점을 제외하고는 모두 좋습니다."
y_269_014,전주 한옥 도원,여기어때 이용 고객,기분 좋은 숙소를 만난다는 것은 여행을 기분 좋고 풍성하게 만드는 중요한 경험인 만큼 다원 게스트하우스를 만날 수 있어서 행운이었습니다 도예가이신 사장님의 친절함에 여행의 시작이 더 행복해졌습니다 전주 여행객을 위한 세심한 여행지 설명으로 적절한 동선과 현지인들의 맛집을 헤메지않고 잘 여행할 수 있었습니다 전주 한옥마을 여행을 다시 계획한다면 또다시 찾을 나의 플레이스로 저장해두었습니다 함께한 가족 모두 만족하고 즐거운 여행 했습니다,4,2018-07,y,긍정,"기분 좋은 숙소를 만나는 것은 여행을 기분 좋고 풍성하게 만드는 중요한 경험인 만큼, 다원 게스트하우스를 만날 수 있어서 행운이었습니다. 도예가이신 사장님의 친절함에 여행의 시작이 더욱 행복해졌습니다. 전주 여행객을 위한 세심한 여행지 설명으로 적절한 동선과 현지인들의 맛집을 헤매지 않고 잘 여행할 수 있었습니다. 전주 한옥마을 여행을 다시 계획한다면 다시 찾을 나의 플레이스로 저장해두었습니다. 함께한 가족 모두 만족하고 즐거운 여행을 했습니다."
y_269_015,전주 한옥 도원,4550646,사장님의 친절한 안내와 배려가 참 좋았다 방도 깨끗했고 위치도 만족 그러나 사진보다 방이 작고 이불요도 작아 좀 불편했어요,4,2017-07,y,긍정,사장님의 친절한 안내와 배려가 참 좋았습니다. 방도 깨끗했고 위치도 만족스러웠습니다. 그러나 사진보다 방이 작고 이불 요도 작아 좀 불편했습니다.
y_269_016,전주 한옥 도원,여기어때 이용 고객,전주한옥마을이랑 거리가 있는 줄 알고 걱정했는데 분분정도 거리였구요 주변에 편의점이랑 파출소가 있어서 든든했어요 한옥이라 바닥이 뜨끈뜨끈해서 친구들이랑 누워만 있었네요 진짜 만족스러운 숙박이었어요,4,2017-07,y,긍정,"전주 한옥마을과 거리가 있는 줄 알고 걱정했는데 5~10분 정도 거리였고, 주변에 편의점과 파출소가 있어서 든든했습니다. 한옥이라 바닥이 뜨끈뜨끈해서 친구들과 누워만 있었습니다. 정말 만족스러운 숙박이었습니다."
y_269_017,전주 한옥 도원,백산저수지백두산호랑이,안내도 해주시고 친정해서 기분좋은 여행이었습니다,5,2019-07,y,긍정,안내도 해주시고 친절해서 기분 좋은 여행이었습니다.
y_269_018,전주 한옥 도원,현이맘22,아이들과 함께 여행했어요 사장님 친절하셨고 아침에 간단하게 먹을거리도 준비해주셔서 맛있게 먹었어요 남은 계란이랑 감자옥수수도 싸주셔서 올라오는길에 아주 잘 먹었어요 한옥이라 정겨웠어요,5,2023-07,y,긍정,아이들과 함께 여행했습니다. 사장님 친절하셨고 아침에 간단한 먹을거리도 준비해주셔서 맛있게 먹었습니다. 남은 계란이랑 감자 옥수수도 싸주셔서 올라오는 길에 아주 잘 먹었습니다. 한옥이라 정겨웠습니다.
y_270_001,전주 한옥마을 뜰안채 신관,김민수801008,사장님이 미리 전화 주셔서 편안히 입실하였습니다 주차장도 있어서 편안하였습니다 근데 화장실 앞 화장대 있는곳이 너무 어두워서 조명 하나더 설치 해줬으면 좋겠습니다 너무 편안히 자고 갑니다,4,2025-06,y,긍정,사장님이 미리 전화 주셔서 편안히 입실했습니다. 주차장도 있어서 편리했습니다. 다만 화장실 앞 화장대 있는 곳이 너무 어두워서 조명 하나 더 설치해 주셨으면 좋겠습니다. 매우 편안히 자고 갑니다.
y_270_002,전주 한옥마을 뜰안채 신관,찐쭈맘,두번째오는 전주 한옥마을 몇년전에 와서 한복도 못입어보고 패스도 있는지 몰랐는데 이번에는 이것저것 검색해서 딸생일겸 왔어요 엄청 찾아보고 돌아다니기 좋은곳으로 숙소잡았어요 한옥느낌도 나면서 침대도 있는곳 둘이쓰기 아담해요 평일이라 예약도 많이 없어서 시끄럽지는 않을거같아요 욕실도 엄청 깨끗하고 짐만나두고 한복입고 한참돌아다녔어요 짐나두고 나오는데 지도보고 설명도 해주시고 잘갔다오라고 인사도 해주시더라고요 한복도 퍼 할인해서 재미있게 놀았어요 콩나물국밥집도 할인이라 아침은 거기로갈까 생각중이예요,5,2025-06,y,긍정,"두 번째 방문하는 전주 한옥마을입니다. 몇 년 전에 와서 한복도 못 입어보고 패스도 있는지 몰랐는데, 이번에는 여러 가지 검색하여 딸 생일 겸 왔습니다. 많이 찾아보고 돌아다니기 좋은 곳으로 숙소를 잡았습니다. 한옥 느낌도 나면서 침대도 있는 곳인데, 둘이 쓰기 아담합니다. 평일이라 예약이 많지 않아 시끄럽지는 않을 것 같습니다. 욕실도 매우 깨끗하고 짐만 두고 한복 입고 한참 돌아다녔습니다. 짐을 두고 나오는데 지도 보고 설명도 해주시고 잘 다녀오라고 인사도 해주시더라고요. 한복도 50% 할인해서 재미있게 놀았습니다. 콩나물국밥집도 할인이어서 아침은 그곳으로 갈까 생각 중입니다."
y_270_003,전주 한옥마을 뜰안채 신관,여행이좋뫙,친구가 전에도 가본 숙소라 하여 믿고 예약했고 결과는 만족스럽습니다 일단 가격이 매우 저렴하구요 전주한옥마을 안에 있어서 접근성 좋구요 무엇보다 너무 친절하시네요 방은 사실 좁고 방음은 안되요 요건 단점 근데 저희처럼 밥 다먹구 놀거 다놀고 들어와서 잠만 딱 잔다고 하면 괜찮은 숙소에요 참 방이 뜨끈뜨끈 등 좀 지지고 잘 잤습니다 체크인 전에 가서 짐 좀 맡아달라고 했는데 흔쾌히 맡아주셨고 체크아웃 한 날두 짐 맡기고 놀다가 열차시간 맞게 찾아갔습니다요 사장님께서 쿨하신 편 담에 전주가면 또 예약할 듯 요 청결도 친절도 룸 컨디션 접근성 재방문의사,4,2025-05,y,긍정,"친구가 전에도 가본 숙소라 하여 믿고 예약했고 결과는 만족스럽습니다. 일단 가격이 매우 저렴하고, 전주 한옥마을 안에 있어서 접근성이 좋습니다. 무엇보다 매우 친절하십니다. 방은 사실 좁고 방음은 안 됩니다. 이건 단점이지만, 저희처럼 밥 다 먹고 놀 거 다 놀고 들어와서 잠만 딱 잔다고 하면 괜찮은 숙소입니다. 방이 뜨끈뜨끈해서 등 좀 지지고 잘 잤습니다. 체크인 전에 가서 짐 좀 맡아달라고 했는데 흔쾌히 맡아주셨고, 체크아웃 한 날도 짐 맡기고 놀다가 열차 시간에 맞춰 찾아갔습니다. 사장님께서 쿨하신 편이라 다음에 전주 가면 또 예약할 것 같습니다. 청결도, 친절도, 룸 컨디션, 접근성, 재방문 의사 모두 좋습니다."
y_270_004,전주 한옥마을 뜰안채 신관,신통한김치찌개,혼자 사진찍으러갔는데 인실로 지내기 딱 좋았습니다 수건은 다음날 완전히 새걸로 가져다주시구 생수도 추가로 더 가져가 주셨습니다 주변에 먹을만한곳 여쭤봤는데 다 맛있는집으로 추천해주셔서 좋았습니다 다음에 또 간다면 재방문의사 있습니다,5,2025-05,y,긍정,혼자 사진 찍으러 갔는데 1인실로 지내기 딱 좋았습니다. 수건은 다음 날 완전히 새것으로 가져다주시고 생수도 추가로 더 가져다주셨습니다. 주변에 먹을 만한 곳을 여쭤봤는데 모두 맛있는 집으로 추천해주셔서 좋았습니다. 다음에 또 간다면 재방문 의사 있습니다.
y_270_005,전주 한옥마을 뜰안채 신관,가나다라팡팡,가족들이랑 전주 여행와서 하루 묵었는데요 사장님도 친절하시고 주차장도 바로 앞에 할 수 있어서 편했습니다 방음이 잘 안되는 한옥인데 옆방에서 밤 시까지 시끄럽게 이야기를 하는 바람에 잠을 설친 것 빼고는 좋았습니다,5,2025-06,y,긍정,가족들과 전주 여행 와서 하루 묵었는데 사장님도 친절하시고 주차장도 바로 앞에 할 수 있어서 편했습니다. 방음이 잘 안 되는 한옥인데 옆방에서 밤 11시까지 시끄럽게 이야기하는 바람에 잠을 설친 것 빼고는 좋았습니다.
y_270_006,전주 한옥마을 뜰안채 신관,김화경02,바닥이 따뜻해서 너무 잘잤어요 감사합니다,5,2025-05,y,긍정,바닥이 따뜻해서 매우 잘 잤습니다. 감사합니다.
y_270_007,전주 한옥마을 뜰안채 신관,박공주87,엘베가 없지만 층 계단으로 다닐만 했고 방은 전주한옥마을 내 숙소 치고는 넓어요 인방이라 그런지 화장실도 곳이고 깨끗하고 조용하고 편히 쉬었네요 아침에는 공용거실에서 셀프 토스트와 오렌지주스도 먹구요 재방문의사 있습니다,5,2025-05,y,긍정,"엘리베이터가 없지만 3층 계단으로 다닐 만했고, 방은 전주 한옥마을 내 숙소치고는 넓습니다. 2인 방이라 그런지 화장실도 2곳이고 깨끗하고 조용하며 편히 쉬었습니다. 아침에는 공용 거실에서 셀프 토스트와 오렌지 주스도 먹었습니다. 재방문 의사 있습니다."
y_270_008,전주 한옥마을 뜰안채 신관,엑터제이,친절하시고 잘 쉬다갑니다,4,2025-06,y,긍정,친절하시고 잘 쉬다 갑니다.
y_270_009,전주 한옥마을 뜰안채 신관,프로출장러6288,전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다 전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다,5,2023-07,y,긍정,전주 객리단길 한옥마을을 여행하기에 최적의 숙소입니다.
y_270_010,전주 한옥마을 뜰안채 신관,달콤한베리,전주는 두번째인데 뜰안채 숙소도 전주한옥마을이랑 가까워서 좋았어요 도착해서 사장님 내외분이 친절하게 설명해주셨고 주차도 할수있는곳이어서 이게 제일 편했어요 제휴업체 덕분에 한복도 저렴하게 빌려서 아이들 잘 입었습니다 스탬프 투어 했는데 많이 걷고 힘들었지만 재밌었어요 경기전여행자라운지가 가까워서 투어하고 다음날 체크아웃하고 바로 가서 선물받았어요 전주는 역시 길 거리가 아기자기하고 예뻐요 숙소가 게스트하우스니 만큼 가만하면 이정도면 조용하고 괜찮았습니다 이번에도 잘 묶고 감사합니다,5,2024-07,y,긍정,"전주는 두 번째인데 뜰안채 숙소도 전주 한옥마을이랑 가까워서 좋았습니다. 도착해서 사장님 내외분이 친절하게 설명해주셨고, 주차도 할 수 있는 곳이어서 이게 제일 편했습니다. 제휴업체 덕분에 한복도 저렴하게 빌려서 아이들 잘 입었습니다. 스탬프 투어 했는데 많이 걷고 힘들었지만 재밌었습니다. 경기전 여행자 라운지가 가까워서 투어하고 다음 날 체크아웃하고 바로 가서 선물 받았습니다. 전주는 역시 길거리가 아기자기하고 예쁩니다. 숙소가 게스트하우스인 것을 감안하면 이 정도면 조용하고 괜찮았습니다. 이번에도 잘 묵고 감사합니다."
y_270_011,전주 한옥마을 뜰안채 신관,구부정한장미꽃,엘리베이터가 없어 층까지 걸어올라가는게 힘들었어요 미리 알고 있었지만 생각보다 더 방음이 안되네요 침구류 특히 베게커버 신경써주시고 변기 청소가 제대로 안되어있었어요 위치는 유명한 곳은 도보이동 거의 가능해서 좋고 주차장있어 편했어요 주인분 친절하셨어요,3,2022-07,y,부정,"엘리베이터가 없어 3층까지 걸어 올라가는 것이 힘들었습니다. 미리 알고 있었지만 생각보다 방음이 안 됩니다. 침구류, 특히 베개 커버에 신경 써 주시고 변기 청소가 제대로 안 되어 있었습니다. 위치는 유명한 곳은 도보 이동이 거의 가능해서 좋고, 주차장이 있어 편했습니다. 주인분은 친절하셨습니다."
y_270_012,전주 한옥마을 뜰안채 신관,깊숙한이슬,사장님 너무 친철하셨구 깔끔하고 주변 콩나물국밥집 소개해주셔서 현금천원에 먹었습니다 다음에 또 오고싶네요 주차장도 있어 걱정없이 주차했습니다 그리고 숙종이란방은 인기준으로쓰여있었지만 인실이며 인방문시 만원 추가결제했습니다,5,2024-07,y,긍정,"사장님 매우 친절하셨고 깔끔했습니다. 주변 콩나물국밥집을 소개해 주셔서 현금 1,000원에 먹었습니다. 다음에 또 오고 싶습니다. 주차장도 있어 걱정 없이 주차했습니다. 그리고 '숙종'이라는 방은 2인 기준으로 쓰여 있었지만 3인실이며, 3인 방문 시 1만 원 추가 결제했습니다."
y_270_013,전주 한옥마을 뜰안채 신관,활발한다람지,가족단위로 오시는 분들이 많은 거 같아요 밤에는 엄청 조용하고 다들 자는 분위기라 친구들끼리 막 놀고 떠드는 분들은 소리가 크게 들려서 힘들 것 같아요 화장실에 꿉꿉한 냄새도 안 나고 벌레도 못 봤거든요 그만큼 엄청 깨끗하고 좋은 숙소예요 추천,4,2024-07,y,긍정,가족 단위로 오시는 분들이 많은 것 같습니다. 밤에는 엄청 조용하고 다들 자는 분위기라 친구들끼리 놀고 떠드는 분들은 소리가 크게 들려서 힘들 것 같습니다. 화장실에 꿉꿉한 냄새도 안 나고 벌레도 못 봤습니다. 그만큼 엄청 깨끗하고 좋은 숙소입니다. 추천합니다.
y_270_014,전주 한옥마을 뜰안채 신관,4248242,뵙진 못했지만 너무친절했고 수압이며 청결이며 보일러며 굿이였습니다,5,2018-07,y,긍정,"뵙지는 못했지만 매우 친절했고, 수압, 청결, 보일러 모두 좋았습니다."
y_270_015,전주 한옥마을 뜰안채 신관,15486975,사장님도 친절하시구 방도 엄청따뜻하게 잘잤어요 근대 새벽 시쯤 갑자기 문고리 여는소리가 들리더니 내리치는 소리가 나더라구요 좀 무서웠어요 사장님께 애기하려구 좀 볼수있나요 하려했는대 안계시더라구요 그냥 술취한분이 그랬나 생각하려구요 문 꼭 잠그세요,5,2022-07,y,부정,사장님도 친절하시고 방도 엄청 따뜻하게 잘 잤습니다. 그런데 새벽 2시쯤 갑자기 문고리 여는 소리가 들리더니 내리치는 소리가 났습니다. 좀 무서웠습니다. 사장님께 말씀드리려 했으나 안 계셨습니다. 그냥 술 취한 분이 그랬나 생각하려 합니다. 문 꼭 잠그세요.
y_270_016,전주 한옥마을 뜰안채 신관,봉깅콩,청결도에서는 만족했습니다 주차장 있는 것도 좋았고요본관은 방음 걱정되서 신관으로 예약했는데 와방음이 정말 하나도 안되요개월 아가랑 묵었는데 아가가 시 반까지 잠을 자서 늦게 일어났는데 옆방 투숙객 분들이 일찍일어나셔서 시부터 대화소리 노래부르는 소리 문 쾅쾅 닫고 복도에서 캐리어 끄는 소리 심지어 소변보는 소리까지 시 반인가 나가셨나나가자마자 객실 청소하는 소리화장실에서 물청소하시는 소리까지 다 들렸어요애기는 다행히 늦게 일어나긴 했지만 전 시 부터 깨서 잠을 못잤네요,2,2018-07,y,부정,"청결도에서는 만족했습니다. 주차장 있는 것도 좋았습니다. 본관은 방음이 걱정되어 신관으로 예약했는데, 방음이 정말 하나도 안 됩니다. 14개월 아가랑 묵었는데, 아가가 12시 30분까지 잠을 자서 늦게 일어났습니다. 옆방 투숙객들이 일찍 일어나셔서 7시부터 대화 소리, 노래 부르는 소리, 문 쾅쾅 닫는 소리, 복도에서 캐리어 끄는 소리, 심지어 소변 보는 소리까지 다 들렸습니다. 12시 30분쯤 나가셨나, 나가자마자 객실 청소하는 소리, 화장실에서 물청소하는 소리까지 다 들렸습니다. 아기는 다행히 늦게 일어나긴 했지만, 저는 7시부터 깨서 잠을 못 잤습니다."
y_270_017,전주 한옥마을 뜰안채 신관,3854245,방은 작았지만 깔끔하고 좋아요특히 주차장이 있어서 주차 걱정안해도 되고한옥마을 안에 있어서 위치도 너무 좋았어요다음에 오게되면 또 이용하고 싶네요,5,2018-07,y,긍정,방은 작았지만 깔끔하고 좋습니다. 특히 주차장이 있어서 주차 걱정 없이 한옥마을 안에 있어서 위치도 매우 좋았습니다. 다음에 오게 되면 또 이용하고 싶습니다.
y_270_018,전주 한옥마을 뜰안채 신관,holic094,일정을 늘려 숙소를 옮긴거였는데일단 방에 머리카락이랑 먼지가 그대로라 제가 다시 휴지로 쓸었습니다 경기전 옆이라 이동은 너무 좋았지만 시 이후로도 숙박객들이 복도를 쿵쿵대거나 소리를 지르는등 아무런 제제가 없어 힘들었네요저렴한 가격에 위치가 장점이지만 시설이나 청결이 아쉬웠습니다,3,2021-07,y,부정,"일정을 늘려 숙소를 옮긴 것이었는데, 일단 방에 머리카락과 먼지가 그대로라 제가 다시 휴지로 닦았습니다. 경기전 옆이라 이동은 매우 좋았지만, 10시 이후로도 숙박객들이 복도를 쿵쿵대거나 소리를 지르는 등 아무런 제지가 없어 힘들었습니다. 저렴한 가격에 위치가 장점이지만, 시설이나 청결이 아쉬웠습니다."
y_270_019,전주 한옥마을 뜰안채 신관,지나친올빼미,정말 좋은 여행이었습니다 잘 쉬고 잘 놀구 갑니다 주차장이 넓어서 좋고 기본 수건 샴푸바디워시 린스 냉장고 다 있습니다 한옥마을 안에서 좋은 위치에 잇어 한옥마을여행하실꺼면 추천합니다 다음에 또 방문할게요 사장님,5,2022-07,y,긍정,"정말 좋은 여행이었습니다. 잘 쉬고 잘 놀다 갑니다. 주차장이 넓어서 좋고, 기본 수건, 샴푸, 바디워시, 린스, 냉장고 모두 있습니다. 한옥마을 안에서 좋은 위치에 있어 한옥마을 여행하실 분께 추천합니다. 다음에 또 방문하겠습니다, 사장님."
y_270_020,전주 한옥마을 뜰안채 신관,kqbfp176,가성비 좋고 인근 콩나물국밥집에서 할인가격으로 먹을 수 있어 좋았습니다 위치가 훌륭합니다 재빙문 의사있습니다,5,2023-07,y,긍정,가성비 좋고 인근 콩나물국밥집에서 할인가격으로 먹을 수 있어 좋았습니다. 위치가 훌륭합니다. 재방문 의사 있습니다.
y_270_021,전주 한옥마을 뜰안채 신관,섹시한물건,잘쉬었딘갑니딘 주차하기 편해요 위치도 엄청좋습니다,5,2023-07,y,긍정,잘 쉬다 갑니다. 주차하기 편하고 위치도 매우 좋습니다.
y_270_022,전주 한옥마을 뜰안채 신관,민둥한요구르트,사장님도 친절하시구 위치도 적당해서 좋아요,5,2017-07,y,긍정,사장님도 친절하시고 위치도 적당해서 좋습니다.
y_270_023,전주 한옥마을 뜰안채 신관,6181981,처음 간 전주한옥마을사전준비 없이 가서 급하게 숙소를 정하게 되었는데깔끔하고 주차장도 있어 생개보다 좋았어요다만 한옥마을 중심가에 위치하지 않아이동이 좀,3,2018-07,y,긍정,처음 간 전주 한옥마을인데 사전 준비 없이 가서 급하게 숙소를 정하게 되었습니다. 깔끔하고 주차장도 있어 생각보다 좋았습니다. 다만 한옥마을 중심가에 위치하지 않아 이동이 좀 불편했습니다.
y_270_024,전주 한옥마을 뜰안채 신관,신밧드1,사진과 같아요 위치는 한옥마을과 붙어있어 막걸리 먹고 들어오기 가깝습니다,4,2018-07,y,긍정,사진과 같습니다. 위치는 한옥마을과 붙어 있어 막걸리 먹고 들어오기 가깝습니다.
y_270_025,전주 한옥마을 뜰안채 신관,천호유아독존,가족이랑 여행와서 편안하게 하루 숙박 잘했네요 주차장이 있어 편안하게 한옥마을 구경할수있어 너무 좋았네요 그리고 사장님 너무 친절하셔 감사했습니다,5,2024-07,y,긍정,"가족 여행으로 편안하게 하루 숙박했습니다. 주차장이 있어 한옥마을 구경이 편리했고, 사장님께서 매우 친절하셨습니다."
y_270_026,전주 한옥마을 뜰안채 신관,빅토리아후장포,한옥마을 내 위치 좋아요 무엇보다 전용 주차장있어서 편리했어요 다음에도 들릴게요,5,2024-07,y,긍정,한옥마을 내 위치와 전용 주차장이 편리하여 좋았습니다. 다음에도 방문할 예정입니다.
y_270_027,전주 한옥마을 뜰안채 신관,전체적인보리수,인기준가격이라 저렴하게 잘지내다왔습니다 방도크고 따뜻했어요,5,2017-07,y,긍정,인원 기준 가격으로 저렴하게 잘 지냈습니다. 방이 크고 따뜻했습니다.
y_270_028,전주 한옥마을 뜰안채 신관,여기어때 이용 고객,전주 한옥기리와의 접근성은 좋습니다 사장님도 친절하십니다 다만 환기시에 문을 전부 개방해서 그런지 모기가 거짓말아니고 너무 많았던거만 제외하면 좋았습니다,5,2022-07,y,부정,전주 한옥마을과의 접근성이 좋고 사장님도 친절하셨습니다. 다만 환기 시 문을 전부 개방해서인지 모기가 너무 많았던 점이 아쉬웠습니다.
y_270_029,전주 한옥마을 뜰안채 신관,행보칸뇨자,방음이 전혀 안되서 잠을 제대로 잘수가 없었어요,3,2024-07,y,부정,방음이 전혀 되지 않아 잠을 제대로 잘 수 없었습니다.
y_270_030,전주 한옥마을 뜰안채 신관,써니여사,다음에 전주에 다시 오게되면 또 오고싶네요 아이와편한하게 지내다갑니다,5,2024-07,y,긍정,다음에 전주에 다시 오게 되면 또 오고 싶습니다. 아이와 편안하게 지내다 갑니다.
y_270_031,전주 한옥마을 뜰안채 신관,도자매,가족여행으로 처음 방문햇는데 위치도좋고 깨끗하고 좋았어요 주차가 가능한곳이라 더더 좋았어요 잘쉬다갑니당 다음에 또 오겠습니다,5,2024-07,y,긍정,가족 여행으로 처음 방문했는데 위치도 좋고 깨끗했습니다. 주차가 가능하여 더욱 좋았습니다. 잘 쉬다 갑니다. 다음에 또 오겠습니다.
y_270_032,전주 한옥마을 뜰안채 신관,정지323,숙소도 깨끗하고 한옥마을에 있어서 잘 놀다왔습니다 사장님도 친절하시고 또 방문할 의사 있어용,5,2022-07,y,긍정,숙소도 깨끗하고 한옥마을에 있어서 잘 놀다 왔습니다. 사장님도 친절하셔서 또 방문할 의사가 있습니다.
y_270_033,전주 한옥마을 뜰안채 신관,가마득하고가냘픈깜장,고즈넉하고 따듯하고 참 잘 쉬다 갑니다,5,2024-07,y,긍정,고즈넉하고 따뜻하여 잘 쉬다 갑니다.
y_271_001,전주 한옥마을 강령전,적극적이고알록달록한퀸,신랑 아이들과 함께 박 일 강령전에서 머물다왔는데 사장님께서 너무나도 친절하시고 편히 이용할 수 있도록 비대면 안내를 해주셨어요 주변이 조용하고 한옥마을과 정말 가까운 거리에 위치하고 있어서 더욱 좋았답니다 시설도 깨끗하고 루프탑도 아기자기해서 가을바람 느끼며 도란도란 이야기하며 야식 먹기도 최고 다시 또 가고 싶은 곳이에요 저희 식구만 편하고 안락하게 지낼 수 있어서 참 좋았습니다,4,2025-05,y,긍정,"남편과 아이들과 함께 머물렀는데 사장님께서 매우 친절하시고 비대면 안내로 편히 이용할 수 있었습니다. 주변이 조용하고 한옥마을과 가까워 좋았습니다. 시설도 깨끗하고 루프탑도 아기자기하여 가을바람을 느끼며 야식을 즐기기 좋았습니다. 다시 방문하고 싶은 곳이며, 가족끼리 편안하게 지낼 수 있어 좋았습니다."
y_271_002,전주 한옥마을 강령전,꼼지락띠로리띠,첫인상으로 사장님 친절함이 너무 좋았어요 대문앞 눈얼음 치우시고 저희가 분먼저 도착했데 입실안되면 어쩌나 했거든요 그리고 방마다 아늑하고 깨끗해서 좋았어요 저희 식구인데 각방에서 아늑하고 편안하게 잘쉬다 왔어요 전주 다시 방문할기회 되면 다시 찾아가고 싶네요 강추합니다,5,2025-06,y,긍정,"첫인상으로 사장님의 친절함이 매우 좋았습니다. 대문 앞 눈얼음을 치워주셨고, 방마다 아늑하고 깨끗했습니다. 가족 모두 각 방에서 편안하게 잘 쉬다 왔습니다. 전주 재방문 시 다시 찾고 싶습니다. 강력 추천합니다."
y_271_003,전주 한옥마을 강령전,스칼프,너무 만족스럽게 잘 머물다 갑니다 강추예요,5,2025-06,y,긍정,매우 만족스럽게 잘 머물다 갑니다. 강력 추천합니다.
y_271_004,전주 한옥마을 강령전,흥이프로,경기전에서 가까워서 아이와 돌아보고 잠시와서 쉬었다 다시 돌아다닐수있어좋았어요 밤에도 조용하고 숙소도 깨끗해요 이불도 깨끗하고 좋았어요,4,2025-05,y,긍정,경기전에서 가까워 아이와 함께 돌아보고 잠시 쉬었다가 다시 돌아다닐 수 있어 좋았습니다. 밤에도 조용하고 숙소도 깨끗하며 이불도 깨끗해서 좋았습니다.
y_271_005,전주 한옥마을 강령전,빛나고평범한나,한옥이라 추울까봐 걱정했는데 너무 따뜻하게 잘잤어요 청소상태도 너무 깔끔하고 깨끗해요 푹 잘쉬었다가요,5,2025-05,y,긍정,한옥이라 추울까 걱정했지만 매우 따뜻하게 잘 잤습니다. 청소 상태도 매우 깔끔하고 깨끗합니다. 푹 잘 쉬다 갑니다.
