id,review_content,rating,write_date
y_001_144,1모텔주차장 입구로 들어가니 주차장은 일단 넓었고 주차공 간도 여유있었어요2사장님이 키와 세면용품챙겨주시면서 친절하게 응대해주 셨어요3 객실과 욕실은 생각보다 넓었고 깔끔한편이었고 방음상태 는 좋아서 조용히 쉴수있었어요 욕실에 물수압은 쎄서 좋았 어요4 침구류는 깨끗하고 정리가 잘 되어있었고 냄새도 많이 안 났어요5전체적으로 봤을때 점수를 매기자면 100점만점중 95점정 도 주고싶어요드라이기 고데기 티브이 스타일로 핸드폰충전기 컴퓨터 ,5,4개월 전
y_001_145,자주 이용하는 편이라 갈때마다늘 편하게 쉬다가 오네요 다 볼수있어서 좋구요유투브까지 다 되니까 편하네요욕실깨끗해서 좋구요 깔끔해요창문도 이중창이라 소음도 별루 없더라구여바로 근처에 편의점 있어서 편리하네요내부 안쪽에 주차장이 한곳 더 있어서주차도 넓게 편하게 할수있어요커피포트믹스커피2개 수건은 4장 헤어드라이기생수2개 음료2개 미니테이블1개 의자2개고데기는 있는지 모르겠네요아마 있을듯제가 사용을 안해서 ㅎㅎ잘 쉬다가 갑니다,4,9개월 전
y_001_146,깔끔해서 좋았습니다 전주에 들를 일 잇으면 다시 묵을 것 같네요확실히 좀 깔끔해서 좋앗습니다  무 엇 보다 깔끔한게 장점 인 것 같네오배수도 잘되고 가격도 저렴합니다구래서 그런지ㅎㅎㅎㅎㅎ 아주 괜찮앗습니다  티비도 크고 물 배수도 잘되는게 굉장 한 장점이네요 ㅎㅎㅎㅎㅎ 또 들를 일 잇으면 재 방문 의사 ㅎㅎㅎ충분히 잇습니다  번창하시고 앞으로도 깨끗하게ㅜ부택드립니다 감사합니다  수고하세요,5,4개월 전
y_001_147,3인 가족이 이용했습니다집사람이랑 아들은 트윈이용했고 저는 따고 혼자 이용했습니다주차공간이 엏어 전화드리니 발렛해주셨습니다1층에 전자렌지있어 축구보느라 밥도 못먹은 아들 햇반 데워 먹였네요ㅋㅋ시외버스터미널 인근이라 주변 숙박시설이 많은곳입니다년식은 조금있지만 잠만자고 나올곳이라가격대비 훌륭하다고 생각됩니다일단 직원분들 모두 너무너무 친절하신거같아요바로 앞 편의점도 가까워서 맥주한잔하고 시원하니 꿀잠자고 퇴실했습니다전주성으로 축구 자주보러 가야될거같은데저는 또 이용할거같아요잘쉬다 왔습니다,5,10개월 전
y_001_148,ㄷ대실시간 길게 저렴하게 진짜괜찮은곳은 여기밖에 없을거예요 시설도 너무 깔끔해서 그런지 맘에들고 그래요 전북대쪽이나 특히 전주터미널하고는 바로 코앞이여서 걸어가도 되고 차타고 가도 가까워서 너무 좋앗어요 사장님은 친절 그 자체엿구요침대는 나무목재위에 침대매트리스만 올려논거라 적응은 살짝 안되긴햇는데 그래도 좋앗어요 티비는 크고 유툽 넷플릭스 다 되서 볼것도 많고 푹 쉬엇습니다  한번씩 이용 할 때마다 행복을 얻고 갑니다 너무만족해요 다음에 또이용할께요 감사합니다,5,2개월 전
y_001_149,혼자있기 딱좋네요 가성비 굿,4,5일 전
y_001_150,처음에 사장님이 친절하게 맞아주셨고 저희는 반대편 모텔로 안내해주셨어요 객실 호수 알려주시고 키는 꽂아놓으셨다고 하시더라구요 그래서 그런지 가서 보니까 난로도 켜져있고 처음 들어갈 때 방이 따듯했어요  냉장고에는 물이랑 음료도 있었고 티비도 유튜브 넷플릭스 같은 도 잘 되서 시청하면서 잘 쉬었습니다 무엇보다 퇴실시간이 오후 3시여서 늦잠자고 천천히 준비한 후 나갈 수 있어서 너무 좋았습니다  다음에 또 그 근처 가게되면 무조건 재방문 할 것 같습니당ㅎㅎ,5,4개월 전
y_001_151,여자친구와 여행와서 이용한 숙소인데 전체적으로 깔끔했던 숙소에요 첫째로 방음이 잘 돼서 수면시 방해 받지 않아서 참 좋았습니다 또 침구류 상태도 괜찮았고 화장실도 깔끔해서 좋았습니다 또 금연 객실이라 담배냄새도 나지 않아서 좋았 습니다 직원분이 고객 응대도 친절하게 해주셔서 기분좋게 이용할 수 있었습니다 기본 어매니티들도 퀄리디가 괜찮아서 편하게 사용 할 수 있었습니다 주변에도 편의점이나 밥집들 이 있어서 이용하리 편했어요 앞으로 이용할 기회가 생긴다 면 또 이용할 것 같아요,5,3개월 전
y_001_152,사장님 친절하시고 깔끔해서 좋았어요 함게 갔던 동료들도 좋아했어요,4,28일 전
y_001_153,생각보다 방 엄청 넓고 좋았습니다,4,4일 전
y_001_154,숙소저렴하고 빠른입실시간이 장점인곳입니다도 다양하게이용 할수있어서 너무좋습니다각방에 물2개 음료2개구비되어있습니다 로비에 객실당 음료2개 더 가져갈수있도록되어있으니저처럼물먹는하마이신분들은 따로챙겨가셔도될듯합니다한가지아쉬운건 청소상태입니다 욕실 청소는 하시는건지물만뿌리는건아닌지 군데군데 곰팡이가 너무 많습니다 곰팡이제거좀하셔야할듯합니다 침대커버에도 오물이그대로묻어있습니다위생상태 빼면 정말 완벽할거같습니다ㅅㄱㅈㅈㄴㅅ,3,3개월 전
y_001_155,주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 괜찮아요 잘 이용했어요주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 괜찮아요 잘 이용했어요주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 괜찮아요 잘 이용했어요주변에 주차했어요 1층에 꽈배기 팥빵 및 생수 젬 있어요 수압 괜찮아요,5,5개월 전
y_001_156,편히 잘 이용하고 가요,5,14일 전
y_001_157,항상 출장업무로 모텔 숙박을 많이합니다욕실이 깨끗하게 청소가 잘되어 있고 침구류도 깔끔한것 같아 편안히 쉬었습니다 방에 담배냄새가 나지않아 깔끔하게 잘 쉬다가 갑니다 종종 이용할거같습니다항상 출장업무로 모텔 숙박을 많이합니다욕실이 깨끗하게 청소가 잘되어 있고 침구류도 깔끔한것 같아 편안히 쉬었습니다 방에 담배냄새가 나지않아 깔끔하게 잘 쉬다가 갑니다 종종 이용할거같습니다항상 출장업무로 모텔 숙박을 많이합니다욕실이 깨끗하게 청소가 잘되어 있고 침구류도 깔끔한것 같아 편안히 쉬었습니다 방에 담배냄새가 나지않아 깔끔하게 잘 쉬다가 갑니다 종종 이용할거같습니다,5,3개월 전
y_001_158,안녕하세요 반갑습니다항상 궁을 자주 이용하는데요이번에는 대실을 이용했습니다언제와도 가성비적으로는 진짜 갑갑갑  가성비 너무 좋아요  근데 이번 이용할때는 살짝 마음에 안들엇던게 담배냄새가 너무나 많이나서 별루였어요그리고ㅇ화장실 바닥이 너무 미끄러워서 자칫 잘못해서 넘어질뻔 했어요 그거 말고는 티비 아주 커서  보는데 아주 좋았습니다나중에는 담배냄새 안나는방으로 부탁드릴게요 수고하세요ㅇㅡ,3,13일 전
y_001_159,좋어요 다음에 또 방문할게용,4,4일 전
y_001_160,19000원 가성비 최고,4,5일 전
y_001_161,주말에 저렴하게 이용한 숙소로 주변 모텔들이 전반적으로 노후화된 상태였지만 그중에서는 비교적 나아 보이는 곳이라 선택하게 되었습니다 객실 내 시설은 깔끔한 편이었으며 직원들의 서비스도 친절하여 기본적인 응대는 만족스러웠습니다다만 침구류 상태가 다소 아쉬웠습니다전반적으로 가격 대비 무난한 숙소,4,4개월 전
y_001_162,일정이 있어서 터미널 근처에 숙소를 잡았는데고속터미널 바로 뒤이고 크게 잘 보여서 찾아가는데에는 어려움이 없었어요1층에는 빵 구워먹을 수 있게 구비되어있었는데배가 부른 상태라서 아쉽게 먹진 못했어요ㅠㅠ방과 화장실이 분리되어 있어서 더 편했고수압은 어느 숙박업소보다 콸콸 나와서 편하게 씻었어요 다음에도 방문의사 100입니다티비도 잘 나오고 바닥도 따뜻해서 아늑하게 잠 자고 개운하게 이용했어요조용하고 접근성도 좋고 완전 추천합니다,5,7개월 전
y_001_163,일단 주차장이 엄청 넓어서 상당히 편했습니다 사장님도 친절하시고 빵이랑 도넛 같은걸 간식이랑 조식으로 제공해주시는 것 같아 향긋한 빵냄새가 가득했어요 도 다 볼 수있고 티비도 엄청 커서 룸카페같은곳 보다 훨씬 가성비 같습니다 침대도 크고 푹신했고 바닥 보일러랑 별도로 침대 전기 장판도 있어서 추운날에도 편하게 이용 할 수있었습니다 냉장고도 다른 숙박업소 와는 다르게 냉동칸도 있고 널찍해서 주전부리 사와서 먹기도 좋았구요 자주자주 많이 이용할거같습니다,5,3개월 전
y_001_164,입실 후 제일 신경이 많이 가는 객실 청결상태가 깨끗하고 담배 냄새 등이 없어서 하루 푹 쉬다가 갈 수 있었습니다 침대에 전기장판도 있어서 춥지 않고 따뜻하게 잘 수 있었습니다 욕실도 뜨거운 물 잘 나오고 변기 물도 잘 내려갔어요 무엇보다 입실시 맞이해주시는 사장님 친절해서 좋았습니다 그런데 단 하나 새벽 2시 3시가 넘어서도 옆 방에서  소리가 너무 크게 들려왔는데 이게 손님이 입실해서 보는 소린지 아님 객실 청소원 직원분이 보는 소린지 알 수 없었지만 조금 많이 시끄러웠습니다 이 부분만 빼면 만족스러웠습니다,5,5개월 전
y_001_165,처음 와보고 꾀나 오랜만에 방문한 숙소객실은 조금 작은편 이었으나 객실은 나름 청결한 편이였다 화장실에 욕조도 있고 깨끗한 편이였고 객실은 작았으나 티비도 큰편이고 스타일러도 있었다- 욕실 따뜻한물 너무 잘나와서 한창 샤워해 버린 ㅎ비치 되있는 휴지도 나름 고급 인거 같은 부드럽고 얇지 않았다 냉장고도 나름 큰게 있고-- 전반적으로 나쁘지 않은 시설과 청결도여서 재방문의사가 있으며 시외버스 터미널 바로 옆이라 편리하다 다음엔 좀더 큰 방이 배정되면 좋겠다,4,3개월 전
y_001_166,연박이라 늦게도착해서 갔는데카운터에서 직원분이 엄청 친절하게 맞이해주셨어요 도 아주 큰 방으로 객실을 업그레이드 해주셔서감사했습니다시설은 겉에서보면 세월이 느껴지긴합니다만내부는 신경쓰셔서 관리한다는게 눈에 보일정도로아주 깨끗했어요개인적인 생각이긴 하지만터미널 근처에선 아마 이지 아닐까 싶네요지난번에도 가서 연박으로 잘쉬다가 왔는데항상 갈때마다 직원분들이 친절하셔서갈때마다 기분좋게 이용하고 있습니다침구도 깨끗하게 관리되고 있어서 푹쉬고 왔네요,5,9개월 전
y_001_167,안녕하세요항상 자주자주 애용하는데요이번에는 대실로 이용하였구요 도보특가로 예약해서 주변에 주차하고 이용하였습니다근데 주변에 주차할곳이 마땅치  않아서 차가 잇으면 도보특가는 비추입니다가성비 항상 좋은데 연휴 기간에 이용한거라 대실로 숙박요금이어서 살짝 씁쓸 했네요그리고 늦은시간에 들어가서 얼마 이용 못한것도 아쉽긴한데 그래도 티비 큰방 주셔서 두시간 편하게 쉬다왓네요 아 그리고 빵도 잇어서 맛있게 먹었어요수고하세요,4,1개월 전
y_001_168,담배냄새 안 나고 가성비 좋아요,5,24일 전
y_001_169,사장님 친절하십니다 그런데두 개 건물 운영한다고 숙박은 앞 건물 호텔로 안내를 해 주었어요살짝 기분이 좋지 않았네요예약은 궁 비지니스 호텔로 했는데문을 열고 들어갔는데 컨디션은 좋아 보였어요자세히 보니 사진과 같은 상황입니다침대 시트는 세탁은 되어 있었지만 보풀이 너무 많아 오래 사용된 상태였어요커피 포트도 앞부분이 곰팡이가ㅠㅠ1층 정수기를 이용했어요욕실도 모퉁이 부분도 오래 사용된 건물이라고 이야기를 하네요 검은 띠가 많이 보였어요다시 못 갈 것 같아요,3,2개월 전
y_001_170,처음 이용해본 숙소객실은 조금 작은편 이었으나객실은 나름 청결한 편이였다화장실도 욕조도 있고 깨끗한 편이였고객실은 작야으나 티비도 큰편이고 에어컨도 빵빵다만 테이블에 알수없는 투명한 액체 가 있어미처 발견 하지 못해 소지품에 묻어 강제로 빨래를 하게 되었다 비치 되있는 휴지도 나름 고급 인거 같은부드럽고 얇지 않았다냉장고도 나름 큰게 있고전반적으로 나쁘지 않은 시설과 청결도여서재방문의사가 있으며 시외버스 터미널 바로 옆이라 편리하다,3,10개월 전
y_001_171,우선 가장 인상 깊었던 점은 카운터 보시는 분이 굉장히 친절하셨습니다 그래서 1차적으로 기분이 좋았구요 방에 들어 갔는데 굉장히 따뜻해서 2차적으로 기분이 좋았습니다 또 청결하기도 하구요 욕실에 샴푸랑 바디워시도 냄새가 좋았습니다 침대도 일반 모텔보다는 큰 거 같았습니다 방 크기랑 인테리어는 전체적으로 심플합니다 아 개인적으로 조명이 좋더라구요 주차에 관해서 말하자면 주차장 크기는 평범하다고 보시면 됩니다 다음에 또 재방문 의사 있습니다 좋네요,5,3개월 전
y_001_172,종종 머무늠 숙소인데 오게되면 되도록 항상 여기서 머물게 되는거 같아요 가격도 무난무난 좋고 일단 시설고 좋구 만족하면서 머물게 되는거 같아요 ㅎㅎ 위치도 차량이 있다보니까 문제 없이 왔다갔다 하고 사장님도 친절하시구 리뷰가 좋은데는 다 이유가 있는법 다른분들도 리뷰 걱정 마시구 편하게 이용하셔도 될꺼 같아요 최고최고 오늘도 좋은 하루 보내시구  추천합니다 최고최고 최고최고 오늘도 좋은 하루 보내시구  추천합니다 최고최고최고최고 오늘도 좋은 하루 보내시구  추천합니다 최고최고,5,8개월 전
y_001_173,숙소는 괜찮았음 사장님이 앞에 있는 숙소도 같이 운영하는 숙소라고 그곳으로 안내해주시고 거기서 숙박함숙소 자체는 깔끔하고 저렴해서 좋았음저렴하게 이용하기 좋음,4,1개월 전
y_001_174,가격대비 괜찮았어요 직원분인지 주인 되시는지 되게 친절하시고 정이 있어 좋았네요 다음 여정 떠나기전에 잘쉬다 갑니다,4,12일 전
y_001_175,출장관계로 전주에 주1회오는데  전 여기숙소만 오게됩니다 사장님 넘 친절하시고 위치또한 터미널 근처라 넘 편리하고 사진상 가성비 및 환경 인테리어 너무나 훌륭합니다 간식으로 도넛 빵등 구비되어있으니 드시면 되고요 전주에서는 이만한 숙소는 없는듯 합니다아주 만족합니다,5,3개월 전
y_001_176,1모텔주차장 입구로 들어가니 주차장은 일단 넓었고 주차공 간도 여유있었어요2사장님이 키와 세면용품챙겨주시면서 친절하게 응대해주 셨어요3 객실과 욕실은 생각보다 넓었고 깔끔한편이었고 방음상태 는 좋아서 조용히 쉴수있었어요 욕실에 물수압은 쎄서 좋았 어요4 침구류는 깨끗하고 정리가 잘 되어있었고 냄새도 많이 안 났어요5전체적으로 봤을때 점수를 매기자면 100점만점중 95점정 도 주고싶어요드라이기 고데기 티브이 스타일로 핸드폰충전기 컴퓨터 ,5,4개월 전
y_001_177,전주 궁 숙소 추천합니다출장으로 갔는데 가성비 최고네요,4,13일 전
y_001_178,친절하시고 가성비 좋습니다주차장도 충분합니다,4,1개월 전
y_001_179,방이 은근 크고 티비가 진짜 완전 크네요  화장실도 깨긋하네요 침대도 크고요 이불도 따듯하고 전기장판도 있어서 완전 따듯해요완전 잘 쉬다 갑니다 완전 짱이에요 매번 갈때 마다 후회 한적 없던거 같아요 빵도 먹을 수 있고 빵이 진짜 맛있어요전자레인지도 있고 물도 원하는 만큼 가져 갈 수 있어요 젓가락 숟가락도 있고 세면도구에 필요한거는 다 있어요 아주 만족 스럽습니다 암막 커튼도 있고요 전기포트도 있고 신발도 있어 편하네요,4,6개월 전
y_001_180,가성비도 좋고 친절하고 좋은시간보냈어요,4,1개월 전
y_001_181,전주에서 여기만한곳 찾기 힘듬방도 넓고 친절 청결,5,13일 전
y_001_182,너무 친절하시고 빵 서비스 감사해용,4,24일 전
y_001_183,숙소저렴하고 빠른입실시간이 장점인곳입니다도 다양하게이용 할수있어서 너무좋습니다각방에 물2개 음료2개구비되어있습니다 로비에 객실당 음료2개 더 가져갈수있도록되어있으니저처럼물먹는하마이신분들은 따로챙겨가셔도될듯합니다한가지아쉬운건 청소상태입니다 욕실 청소는 하시는건지물만뿌리는건아닌지 군데군데 곰팡이가 너무 많습니다 곰팡이제거좀하셔야할듯합니다 침대커버에도 오물이그대로묻어있습니다위생상태 빼면 정말 완벽할거같습니다ㅈㄴㄷㅈㄴ,3,3개월 전
y_001_184,사장님이 너무친절하세요다만 저희방에 센서문제인지 불을껏는데 계속 켜졌다가 30분정도있다 다시꺼지더라구요ㅠ간밤에 파티여는줄ㅋㅋ깜박깜박ㅋㅋ,4,2개월 전
y_001_185,서비스 청결 친절 다 좋아요,5,13일 전
y_001_186,1침대가 엄청 넓어서 편하게 잘 수 있음2보일러를 틀어주셨는지 바닥이 따뜻했음3침대에 매트도 있어서 살짝 추워졌을 때 틀면 따뜻함4 남성 여성용 스킨 로션과 청결제 등 모든 비품이 다 준비되어 있어서 아무것도 가지고 갈 필요가 없음5 전체적으로 깔끔하고 깨끗했음6바로 앞에 편의점이 있음단점1 방음이 잘 안 돼서 복도에서 누가 이야기하면 다 들리고 다른 방 사랑 의 소리도 잠깐 들림2 화장실 샤워기 수압이 조금 약함다음에 전주가면 또 방문의사 있음,5,5개월 전
y_001_187,티빙넷플릭스 다 돼서 넘 좋았어요,5,9일 전
y_001_188,늦은 시간 입실에도 친절하신 사장님과 좋은 방을 주심에는 감사했고 가성비 좋게 늦은 시간까지 퇴실에 편히 쉴 수 있었습니다헤어드라이기 헤드 부분이 없고선반 아래에는 쓰레기들이ㅠ결정적으로 쓰던 수건이 화장실에 걸려있었네요비품 체크와 꼼꼼한 청결 상태 확인 부탁드립니다,3,1개월 전
y_001_189,처음에 저희가 배정받은 방에 조금 문제가 있어서 사장님께 말씀드렸더니 너무나 친절하게 다른 좋은방으로 옮겨주셔서 너무 좋았습니다 그리구 엘레베이터 타기 전 카운터 앞에 빵이랑 크로플 기계가 있어서 구워 먹을 수 있습니다 저희는 기계를 처음 사용해봐서 사장님께서 직접 나오셔서 도와주셔서 맛있게 먹을 수 있었습니다 ㅠㅠ빵은 인당 2개씩 챙겨갈수있게 되어있어서 너무 좋은 것 같습니다 제가 개인적으로 여행다니면서 여러 호텔 모텔에 묵어봤지만 이정도로 서비스 좋고 사장님 친절하신 곳은 처음 본 것 같습니다 여러모로 기분 좋아지는 하루네요 사장님께서 보질시는 모르겠지만 너무너무 감사합니다 ,5,2개월 전
y_001_190,버스시간때문에 잠깐쉬었다가려고 예약했는데 전체적으로 노후되긴했지만 쉬었다가기엔 문제 없었어요,4,2개월 전
y_001_191,늦은시간 버스를 타고 입실 하였는데 사장님께서 친절하시게 체크인을 해주셔서 감사했습니당엘리베이터도 깨끗하고요잘 작동하며복도와 시설물도 너무 깨끗하고 디퓨저 향기또한 좋았습니다객실내의 슬리퍼 냉장고 티비또한 넷플릭스와 같은 가 잘 작동되어서 좋았으며욕실의 온수또한 틀자마자 거의 바로 나와주었고 창밖으로 보이는 풍경또한 좋았습니다 ㅎㅎ에어컨도 빵빵하게 잘 나와주었구요다음에또 시간이 된다면 저는 바로 궁 비즈니스 호텔에 머물것 입니다좋은시간 좋은공간 감사합니다 ㅎㅎ,5,8개월 전
y_001_192,최고의 가성비모텔 갈때마다 이용하는곳입니다 강추,5,10일 전
y_001_193,제가 가본 숙소중에 제일 깔끔하고 좋았습니다 외관부터 이뻐서 맘에 쏙 들었습니다 들어가니 사장님도 친절하여서 좋았습니다 방에 들어가보니 침대도 깔끔하게 정리가 잘 되어있었고 베개나 이불에서 냄새가 나지않았습니다 화장실도 깔끔하게 정리가 되어있어 좋았습니다 제가 또 그 지역을가게된다면 이 곳을 다시 방문할 의사가 있습니다 항상 숙소를 가게된다면 다 좋지만은 한두가지씩 아쉬운 점이 다 있었지만 여기는 아쉬점없이 편하게 잘 쉬다와 만족스럽게 숙소를 정한 것같습니다,5,3개월 전
y_001_194,제가 가본 숙소중에 제일 깔끔하고 좋았습니다 외관부터 이뻐서 맘에 쏙 들었습니다 들어가니 사장님도 친절하여서 좋았습니다 방에 들어가보니 침대도 깔끔하게 정리가 잘 되어있었고 베개나 이불에서 냄새가 나지않았습니다 화장실도 깔끔하게 정리가 되어있어 좋았습니다 제가 또 그 지역을가게된다면 이 곳을 다시 방문할 의사가 있습니다 항상 숙소를 가게된다면 다 좋지만은 한두가지씩 아쉬운 점이 다 있었지만 여기는 아쉬점없이 편하게 잘 쉬다와 만족스럽게 숙소를 정한 것같습니다,5,3개월 전
y_001_195,침구류 상태 깨끗하고 푹신해요바디프렌즈 안마의자 너무 시원해요무엇보다 야경이 버스터미널뷰라 반짝반짝 예뻐요ㅎㅎ창문 열자마자 터미널이 보이는 것 보면 터미널이랑 숙소가 진짜 가까운 것 같아요터미널이랑 가까운 숙소 찾으시면 강력추천 드려요진짜 코앞거리 그 자체입니다편의점도 가까운 거리에 있어 편리한 위치였습니다카운터에 가시면 크로플도 만들어먹을 수 있게 준비되어 있어서 출출할 때 커피랑 같이 하나씩 만들어 드시면 정말 좋을 것 같아요사장님이 계시면 사장님께서 만들어주시기도 하셔서 기계 사용이 어려우셔도 이용하실 수 있을 겁니다층층마다 수저를 준비해주셔서 배달음식 시켜먹을 때도 수저 걱정은 없겠다 싶었습니다리뷰 보니 청소상태가 아쉽다는 평이 많아서 걱정했는데 전혀 청소상태 아쉽지 않았습니다침구류 때 묻은 것 없이 깨끗했으며에어컨도 먼지 없었으며 바닥에 머리카락 하나도 없었습니다 욕실도 시설이 조금 오래되긴 했어도 매우 깨끗했으며 문제 없었습니다가장 마음에 들었던 부분은의 크기와 에어컨에 바람막이가 있던 부분이었습니다는 진짜 너무너무 커서 놀랐을 정도에요닌텐도 스위치 게임을 즐겨 하는데 정말 재미있게즐길 수 있었습니다넷플릭스 보기에도 너무 좋을 것 같아요에어컨 바람막이는 진짜 사장님의 센스가 드러나는 부분입니다 바람이 직빵으로 오면 너무 춥기도 하고 기관지가 건조하기도 했는데 덕분에 적당한 온도와 바람으로 숙면 취할 수 있었습니다입실 시간이 빠르고 퇴실시간이 엄청 여유있어서이 부분 메리트가 정말 큽니다여유있게 다니셔도 전혀 문제 없습니다너무 좋은 숙소 찾아서 기분이 좋습니다앞으로도 재방문 의사 100입니다,5,9개월 전
y_001_196,이번에 급하게 대실 찾다가 가성비 좋은 곳으로 찾았는데 나름 만족했어요 좀 오래된 곳이긴 했는데 그래도 청소 상태 깔끔하고 침구랑도 편했어요 잠깐 쉬고 가기에도 적당하고 무려 5시간 이용할 수 있어서 더 가성비 좋앗던 것 같아요 위치도 괜찮아서 다음에 숙박으로도 이용해보려구용 다른분들도 숙박 이용하시려면 여기 괜찮은 것 같아요 터미널 근처라 타지분들도 이용하시기에 너무 편할 것 같아요 한옥마을도 금방 갈 수 있어서 관광하기에도 좋습니다 ㅎㅎ 저는 대실이였지만 담에는 숙박 이용할게요,5,3개월 전
y_001_197,퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요퇴실시간이 늦어서 좋아요,4,2개월 전
y_001_198,저희가 묵었던방은 5인용방이였는데전반적으로 깨긋하고 좋았는데 아쉬웠던점은 화장실이 너무 좁았어요변기공간이 작아 앉았다 일어설때 불편했고요욕실의 아쉬움도 남았어요 문이 없고 커튼이라 가족이라도 좀 불편했습니다,3,19일 전
y_001_199,가성비갑 급하게 하루 예약했는데 가격 친절 컨디션 만족하여 1박 더 연장해서 2박 묵고갑니다 덕분에 즐거운 전주여행으로 기억 될것 같아요 편안하게 묵고 갑니다 감사합니다모두에게 추천드립니다,5,1개월 전
y_001_200,이틀째 묵었던 숙소  오늘 하루 더 있다갈까 생각중입니다,3,27일 전
y_001_201,항상 고속터미널 근처 숙소 잡을 땐 여기로 예약해요 사장님도 참 친절하시고 무엇보다 퇴실시간도 넉넉해서 좋습니다 다른곳은 퇴실시간 10분만 남아도 전화로 재촉하는데 여기는 완전 여유롭게 해주시네요 무엇보다 빵 크로플 너무 맛있습니다 ㅠㅠ 근처에 맛집들도 많아서 배달시켜먹으면 끝내줘요 여기로 숙소 예약 하면 항상 행복해져서 돌아오네요 ㅎㅎ 서비스가 참 좋습니다 사장님이 친절하신 게 가장 만족스럽고요 방도 청결해서 더욱 좋습니다 가격도 착하고 전부 마음에 들어요 왜 리뷰가 좋은지 이해하겠습니다 다음에 또 오려구요 항상 여기로 오려합니다,5,5개월 전
y_001_202,베개가 노랗고 청소가 잘 안되어있네요 ,4,25일 전
y_001_203,전주 출장오면 늘 가던 숙소가 있었는데 이번 숙소는 새로 오픈했다고 떠 있어서 가 보았습니다무엇보다 새로 리모델링했는데 가격이 너무 메리트 있었어요가성비는 역대로 가장 좋았던 것 같습니다일단 저렴한 숙소 카드키 아니고 열쇠 주는 경우가 많은데요 카드키입니다내부 깨끗하고 주차장 깨끗하고 좋습니다제가 늦게 왔는데도 한 자리 여유있었고 주차칸은 대략 열 두세개 정도 보입니다화장실 깨끗하고 냉장고 제일 인상적입니다사실 숙소 냉장고 사실상 못쓰는 경우가 다반사인데 냉장고도 크고 작동도 잘되었어요기재되있는 들도 잘되고 너무좋았습니다또 묵을 의향이 있어요 추천합니다,5,10개월 전
y_001_204,객실 깨끗하고 외부도 깔끔해요 복도나 엘리베이터 청결상태도 깨끗하고 내부도 물론 항상 꼼꼼하게 청소하시는지 깨끗합니다로비에 간단히 먹을수있는 간식 구비되어있고 전자레인지 정수기 구비되어있습니다 각층마다 젓가락 있어서 배달 시켯을때 젓가락 안온경우 편리하게 이용했구요 에어컨 빵빵하고 티비도 새로 교체하셧는지 대형 티비로 영화관처럼 관람할수있어요 수건도 더 필요하다고 하면 친절하게 더 가져다 주시구요  사장님 인상이 너무좋으시고 친절하세요,5,9개월 전
y_001_205,고속버스터미널불교회관 정류장에서 내리면 굉장히 접근성이 좋았습니다 늦은시간까지도 대실을 운영하는 궁엑스오 호텔은 보기드문 야무진 호텔입니다 방 키 받아서 올라갈 때 간식도 가져가라 하셔서 빵 가져가서 먹었는데 맛있었습니다 ㅎㅎ 침대의 기본적인 청결도나 방의 컨디션은 가격에 비해 엄청 잘 나오는편입니다 평일 대실을 이용하면 7시간인데 마감시간도 늦게까지 운영하시고요 이용료도 착한편입니다 24시까지일 때 또는 25시까지 일 때 있는걸로 알고있습니다 요일에 따라 변동되는것 같습니다 고속버스를 이용하는 타지역 사람들도 이용하는것 같지만 전북대학교와 고속버스터미널 사이에 있어서 대학생 커플들도 이곳을 방문하면 딱 좋을듯합니다 제가 다녀온 방에는 안마의자가 있는 방을 고르지 않있는데도 안마의자가 있었습니다 평일이라서 사장님께서 방을 업그레이드 해주셨던것 같아요 ㅎㅎ 제가 방문하고 느낀 단점은 방에 테이블이 없다 정도와 바닥장판이 어쩔 수 없이 시간의 흔적이 남아있긴 했습니다 보일러를 떼우면 열기 때문에 생기는 흔적들 근데 솔직히 이정도는 쉬는데 문제 하나도 없고 하나도 거슬리지 않습니다 먼지가 눈에 보인다거나 그런부분은 못느꼈습니다 제가 청결한 방을 받았을 수도 있지만 친절하게 응대해주시는걸로 보아서는 청결이슈를 말씀드린다면 더 깨끗한 방으로 교체해주실 것 같네요억지만 아니라면요 편히 잘 쉬었습니다,5,2개월 전
